tablet_id	label	transliteration
3767	KN Dv 8652	KN Dv 8652, ___________ $vest. ______ O°V°I°S°^m° 1°7°9° [ a°-r°u°-[•] / d°a°-*2°2°-t°o° _____ $o° O°V°I°S°^m° 1°
3768	KN Dv 8680	KN Dv 8680, $deest ]6 _ [
3769	KN Dv 8688	KN Dv 8688, ]3°2°[ $inf. $mut.
377	KN Sc(5) 7454	KN Sc(5) 7454, ]BIG 1 _ E°Q°U°[
3770	KN Dv 8692	KN Dv 8692, ]13[ $inf. $mut.
3771	KN Dv 8694	KN Dv 8694, $sup. $mut. ]$vac.[ ]2°0°[ $inf. $mut.
3772	KN Dv 8715	KN Dv 8715, ____ ]6° ] $vacat?
3773	KN Dv 8716	KN Dv 8716, ] ________ O°V°I°S°^m° 8°4° _ O°V°I°S°^f° [ ]j°a°-s°e° ,° / ___ $vest. ___ [
3774	KN Dv 8742	KN Dv 8742, _ ]$vest.[ ]to ,° __ [
3775	KN Dv 8772	KN Dv 8772, $sup. $mut. ]-r°a° ___ $p°a° O°V°I°S°^m°[
3776	KN Dv 8797	KN Dv 8797, a°₃[
3777	KN Dv 8798	KN Dv 8798, ] ______ a°[ ]ni-mo / [
3778	KN Dv 8799	KN Dv 8799, ]$vest.[
3779	KN Dv 8800	KN Dv 8800, ________ ]$vest.?[ ]$vest. / $vest. ____ O°V°I°S°^m° 1°0°0°[
378	KN Sc 7456	KN Sc 7456, ]qo _ TUN 2 _ [
3780	KN Bk 8801	KN Bk 8801, $sup. $mut. ]V°I°R°[ $inf. $mut.
3781	KN Dv 8816	KN Dv 8816, $sup. $mut. ]p°a°-m°o°[
3782	KN Dv 8826	KN Dv 8826, ]1° ] $vac.
3783	KN Dv 8834	KN Dv 8834, _ ]22 _ OVIS^f 10[ u-]t°a°-jo-jo[
3784	KN Db 8836	KN Db 8836, _________ ] _ OVIS^m 78 _ OVIS^f 2°0°[ qa-na-]no-to , _________________ [
3785	KN Dv 9559	KN Dv 9559, $sup. $mut. ]$vest.[ ]$vest.[
3786	KN Dv 9567	KN Dv 9567, _$sup. $mut. ]w°e° _ OVIS^m 30[ _$inf. $mut.
3787	KN Dv 9568	KN Dv 9568, $sup. $mut. ]$vac.[ ] pa-i°[-to
3788	KN Dv 9569	KN Dv 9569, _ ] _ $p°a° OVIS^m 10[ ] _ $vac. ___ [
3789	KN Dv 9570	KN Dv 9570, ] _ OVIS^x[ $inf. $mut.
379	KN Sc(3) 7457	KN Sc(3) 7457, ]BIG 1 _ EQU[ __$inf. $mut. ↓ __$sup. $mut. ] __ t°o° ___ [
3790	KN Dv 9571	KN Dv 9571, ]2 $inf. $mut.
3791	KN Dv 9572	KN Dv 9572, $sup. $mut. ]_ O°V°I°S°^x[ ] _ $vest.?[
3792	KN Dv 9573	KN Dv 9573, ]1 _ OVIS^f 2°0°[ $inf. $mut.
3793	KN Dv 9574	KN Dv 9574, ]1° _ OVIS^f 32[° ____ ]OVIS^m 6[
3794	KN Dv 9576	KN Dv 9576, $sup. $mut. ]$vest.[
3795	KN Dv 9577	KN Dv 9577, ] $vac. ] $vac.
3796	KN Dv 9579	KN Dv 9579, $sup. $mut. ]70[ $inf. $mut.
3797	KN Dv 9580	KN Dv 9580, $sup. $mut. ]2 $inf. $mut.
3798	KN Dv 9581	KN Dv 9581, $sup. $mut. ] $vac. [
3799	KN Dv 9585	KN Dv 9585, $s°u°p°._$m°u°t°. ] $vac. ] $vac.
38	KN Nc 8187	KN Nc 8187, _ $sup. $mut. ]e-ri[
380	KN Sc(2) 7459	KN Sc(2) 7459, ] _ BIG[ _ $inf. $mut.
3800	KN Dv 9586	KN Dv 9586, $sup. $mut. ]*5°6°[ $inf. $mut.
3801	KN Dv 9587	KN Dv 9587, ]d°a°-nwa[ $inf. $mut.
3802	KN Dv 9588	KN Dv 9588, du[
3803	KN Dv 9590	KN Dv 9590, pu-ko[
3804	KN Dv 9591	KN Dv 9591, $sup. $mut. ]no / pa-i°[-to $inf. $mut.
3805	KN Dv 9593	KN Dv 9593, pa-na[
3806	KN Dv 9594	KN Dv 9594, $sup._$mut. ]-qo[ $inf. $mut.
3807	KN Dv 9595	KN Dv 9595, ]°ra-pa[
3808	KN Dv 9596	KN Dv 9596, ]°so-m°o°[
3809	KN Dv 9599	KN Dv 9599, $sup. $mut. __ ] $vac.[ do-]t°i°-ja _ [
381	KN Sc(1) 7460	KN Sc(1) 7460, ]BIG 1
3810	KN Dv 9600	KN Dv 9600, $sup. $mut. _ ] $vest. [ ]w°e°-ma-na _ O°V°I°S°^x[ $inf. $mut.
3811	KN Dv 9601	KN Dv 9601, $s°u°p°. $m°u°t°. ]-no-to[ $inf. $mut.
3812	KN Dv 9602	KN Dv 9602, $sup. $mut. ]$vest. / qa-r°a°[
3813	KN Dv 9603	KN Dv 9603, $sup. $mut. ]-ra-to[ ]$vest.[ $inf. $mut.
3814	KN Dv 9604	KN Dv 9604, $sup. $mut. ]r°a° / p°a°[ $inf. $mut.
3815	KN Dv 9605	KN Dv 9605, $sup. $mut. ]$vest. / tu-ni[-ja
3816	KN Dv 9614	KN Dv 9614, ]$deest[
3817	KN Dv 9615	KN Dv 9615, $sup. $mut. ]$deest[ $inf. $mut.
3818	KN Dv 9616	KN Dv 9616, $sup. $mut. ] __ $p°a°[ OVIS^m
3819	KN Dv 9617	KN Dv 9617, $sup. $mut. __ ]2° _ O°V°I°S°^f°[ ] ___ $vest.[
382	KN Sc 7461	KN Sc 7461, ] _ *$165[
3820	KN Dv 9618	KN Dv 9618, $vest.[ ___ ]$vest.[
3821	KN Dv 9619	KN Dv 9619, $sup. $mut. $vest.[
3822	KN Dv 9620	KN Dv 9620, $s°u°p°. $m°u°t°. ]°$vest.[
3823	KN Dv 9621	KN Dv 9621, $sup. $mut. ]°$vest.[
3824	KN Dv 9622	KN Dv 9622, $sup. $mut. ]$vest.[
3825	KN Dv 9623	KN Dv 9623, $sup. $mut. $vac. [
3826	KN Dv 9624	KN Dv 9624, $sup. $mut. ]$vest.[ $inf. $mut.
3827	KN Dv 9625	KN Dv 9625, $sup. $mut. ]k°i°[ $inf. $mut.
3828	KN Dv 9626	KN Dv 9626, $sup. $mut. ]t°o° _ [
3829	KN Dv 9627	KN Dv 9627, $sup. $mut. ]$vest.[ $inf. $mut.
383	KN Sc 7462	KN Sc 7462, ]BIG[ ↓  ] *$1°6°6°[
3830	KN Dv 9628	KN Dv 9628, $sup. $mut. ]-t°i°[ $inf. $mut.
3831	KN Dv 9629	KN Dv 9629, $sup. $mut. ]$vest.[ $inf. $mut.
3833	KN Dv 9632	KN Dv 9632, ]t°a°₂[ $inf. $mut.
3834	KN Dv 9633	KN Dv 9633, $sup. $mut. ]$vest.[ $i°n°f°. $m°u°t°.
3835	KN Dv 9634	KN Dv 9634, $sup. $mut. ]$vest.[
3836	KN Dv 9635	KN Dv 9635, ]$vest.[ $inf. $mut.
3837	KN Dv 9638	KN Dv 9638, $sup. $mut. ]$vac.[ ]$vac.[ $inf. $mut.
3838	KN Dv 9639	KN Dv 9639, $sup. $mut. ]$vac.[ ]$vac.[ $inf. $mut.
3839	KN Dv 9640	KN Dv 9640, $sup. $mut. ]$vac.[ ]$vac.[ $inf. $mut.
384	KN Sc 7463	KN Sc 7463, ]EQU '$ZE' 1
3840	KN Dv 9641	KN Dv 9641, ]1°0°[ $inf. $mut.
3841	KN Dv 9642	KN Dv 9642, $sup. $mut. ] _ 2°[ $inf. $mut.
3842	KN Dv 9643	KN Dv 9643, $sup. $mut. ]2° _ [ $inf. $mut.
3843	KN Dv 9644	KN Dv 9644, $sup. $mut. ]2°[ $inf. $mut.
3844	KN Dv 9645	KN Dv 9645, $sup. $mut. ] 2°[ $inf. $mut.
3845	KN Dv 9646	KN Dv 9646, ] $vacat
3846	KN Dv 9647	KN Dv 9647, ] $deest
3847	KN Dv 9648	KN Dv 9648, $sup. $mut. ] $vac.
3848	KN Dv 9649	KN Dv 9649, ] $vac. ] $vac.
3849	KN Dv 9650	KN Dv 9650, ] $vac. ] $vac.
385	KN Sc(3) 7464	KN Sc(3) 7464, ] _ EQU[
3850	KN Dv 9651	KN Dv 9651, ] $vac. ] $vac.
3851	KN Dv 9652	KN Dv 9652, ]1° ] $vac. $inf. $mut.
3852	KN Dv 9653	KN Dv 9653, $sup. $mut. ]$vac.[°
3853	KN Dv 9655	KN Dv 9655, $sup. $mut. ]$vest.[ $inf. $mut.
3854	KN Dv 9657	KN Dv 9657, $sup. $mut. ]$vest.[ ]$vest.?[ $inf. $mut.
3855	KN Dv 9659	KN Dv 9659, $sup. $mut. ]$vest.[ $inf. $mut.
3856	KN Dv 9661	KN Dv 9661, ]$vest.[ $inf. $mut.
3858	KN Dv 10012	KN Dv 10012, ]1°0°0° _ [
3859	KN Dv 10016	KN Dv 10016, ] $deest [ _ ] $deest[ $inf. $mut.
386	KN Sc 7466	KN Sc 7466, ]jo _ TUN[
3860	KN Dv 10091	KN Dv 10091, ]$deest[ $inf. $mut.
3861	KN Dv 10092	KN Dv 10092, ]$deest[ $inf. $mut.
3862	KN E 36	KN E 36, pi-ra-me-no , / pa-i-to _ GRA 10[
3863	KN F(1) 71	KN F(1) 71, ka-pa _ GRA[
3864	KN E(1) 132	KN E(1) 132, $sup. $mut. $vest.[ __ GRA 202°[
3865	KN E(1) 165	KN E(1) 165, __ ]2 _ GRA 5[ _ ] 3 _ GRA 4 [ ____ ] _ GRA T[ $inf. $mut.
3866	KN E(1) 288	KN E(1) 288, ra-wa-si-jo _ G°R°A°[
3867	KN E(2) 668	KN E(2) 668, ru-ki-ti-jo _ GRA 246 T 7 tu-ri-si-jo _ GRA 261 _ ra-ti-jo _ GRA 30 T 5
3868	KN E(2) 669	KN E(2) 669, ]t°i°-jo _ GRA 195 _ OLIV+$A 43 _ OLIV+$TI 45 ]i-jo __ GRA 143 _ da-*22-ti-jo _ GRA 70 _ OLIV 45
3869	KN E(2) 670	KN E(2) 670, ]°d°a°-*83-ja-i _ GRA 302 _ OLIV 89°[ ru-ki-ti-jo __ GRA 73 __ o-na-jo _ GRA[
387	KN Sc(3) 7467	KN Sc(3) 7467, ]BIG 1
3870	KN E 749	KN E 749, __ $vacat qa-ra-jo , ____ GRA 25 ru-ki-ti-jo ____ GRA 23°[ ti-ri-ti-jo ____ GRA[ [su-]r°i°-mi-jo __ G°R°A°[ ]1° T 2° 'V 3' qa-mi-jo , _____ GRA 12 T 5 u-ta-ni-jo , ___ GRA[ pu-si-jo , _____ GRA 6°[ __ $vacat __ $vacat __ $vacat ____ [
3871	KN E 777	KN E 777, ko-no-si-ja / ki-ri-te-wi-ja-i _ LUNA 1 _ GRA 100[ a-mi-ni-si-ja __________________ LUNA 1 _ GRA 100 [ pa-i-ti-ja _____________________ LUNA 1 _ GRA 100[ ↓ a-ze-ti-ri-ja _________________________ GRA 1°0°[ ___$reliqua $pars $sine $regulis
3872	KN E 842	KN E 842, ] _____________ di-wo[ ]ra , te-o-i / me-a-de [ ]O°L°I°V° 24 T 4° ___ C°Y°P°[ _] T 2 _ me-na __ GRA 2 T 4°[ ]pe-ro₂-[ ____ ] 2 T 4 _ ki-da-ro _ GRA 2°2°[  ]t°o°-so  GRA[
3873	KN E 843	KN E 843, __ $vacat ___ [ e-me-si-jo-jo[ pa-na-so ____ GRA 100[ ta-ra-qo ____ GRA [ ta-u-pa-du-we G°R°A°[ a-r°o°-ja[ pu-na-so[ __ $inf. $mut. fr._separatum (B) $sup. $mut. ] _ 3°[ ]$vac.[ $inf. $mut.
3874	KN E 846	KN E 846, _ ]°ra-wa-e-si-jo , / to[ t°o°-so ________ GRA 22[
3875	KN E 847	KN E 847, ]no-so / a-no-qo-ta-o ____________ LUNA 1  GRA 10 T 2[  _] LUNA 1 GRA 12 T 7° da-na-mo __ LUNA 1 GRA 1°1°[ ]T° 7 [
3876	KN E 848	KN E 848, ]°q°a°-sa-ro-we[ _____________________ ] a-ma ]° GRA 6°2[ _____________________________ ] 8
3877	KN E 849	KN E 849, pu-ta-ri-ja , pe-ra[ to-so ____ GRA 130[
3878	KN E 850	KN E 850, ]ma-si-jo a-ma _ GRA 132 T 5
3879	KN E 971	KN E 971, ___]$vest. _____________ [ se-]to-i-ja , o-pa _ GRA[
388	KN Sc(5) 7468	KN Sc(5) 7468, ]2 _ BIG[
3880	KN E 1035	KN E 1035, o-ta-re-wo / a-ma _ GRA 100[ ↗ wi __$inf. $mut.
3881	KN E 1569	KN E 1569, ]°do-ti-ja _ GRA 48 _ 'pe-ma' ]°ra-wa-ke-si-jo _ GRA 10 T 5
3882	KN E 1574	KN E 1574, ]GRA 4 T 2 ] $vacat
3883	KN E 4466	KN E 4466, ]ri-mi-jo _ GRA 10[ _ ] GRA 35 __ ri-[ _ ]ri-jo _ GRA[
3885	KN E 5556	KN E 5556, $sup. $mut. __ ]$vac.[ __ ]GRA 2 ] _ GRA 2 __ ]G°R°A° 2°[ $inf. $mut.
3886	KN E 7338	KN E 7338, ] GRA 100 _ [
3887	KN E 7339	KN E 7339, ]i° , / pa-i° __ [ _ ]-m°a°-k°o°-r°o° _ GRA[
3888	KN E 7340	KN E 7340, ]GRA 200[ ___ ]140[
3889	KN E 7350	KN E 7350, ]3 _____________ [ ]4° _ LUNA _ GRA 1[
389	KN Sc(2) 7469	KN Sc(2) 7469, ]  TUN _ BIG[ ↓ ]a-*4°7°-wi[
3890	KN E 7354	KN E 7354, ] 33 T 5 [
3891	KN F(1) 7364	KN F(1) 7364, ]GRA 77 T 5[
3892	KN E(1) 8122	KN E(1) 8122, ]e-pi-ke-to _ GRA 30[
3893	KN E(1) 8435	KN E(1) 8435, _ $sup. $mut. ] $vac. [ ]G°R°A° 1°0°0°[ _ $inf. $mut.
3894	KN E 9178	KN E 9178, $sup. $mut. ]1° _ LUNA 1 _ GRA [
3895	KN E 9295	KN E 9295, $sup. $mut. ] GRA+$PE 10[
3896	KN E 9322	KN E 9322, ] G°R°A°+$PE[ ]$vac.[ $inf. $mut.
3897	KN E 9754	KN E 9754, ]wa , $pe GRA 50[ _ ]G°R°A° 25 __ [
3898	KN E 9840	KN E 9840, ]GRA 3°0[ $inf. $mut.
39	KN Nc 8276	KN Nc 8276, [•]-jo _ [ _ $inf. $mut.
390	KN Sc(5) 7470	KN Sc(5) 7470, ]BIG[
3900	KN F(1) 51	KN F(1) 51, HORD T 7 V 5 Z 3°[ → wa HORD T 1 V 3 _ po-ro-de-°qo-no V 2 Z 2 di-we HORD T 1 _ HORD T 4 Z 1 _ ma-q°e° HORD V 6
3901	KN F(1) 153	KN F(1) 153, $sup. $mut. a°-t°a°-ti-nu ___ T°[ _ ]V°[ a-e-da-do-ro _ T 3 _[[V 2°]] a-me-ja ______ T 3 _ V 2 __________ ] _ T 4 __________ ] $vacat __________ ] $vacat $inf. $mut. fr._separatum (B) $sup. $mut. _ ]$vest.[ e-u-ko-me[ p°e°-qe-u°[ ]$vac.[ $inf. $mut. → $sup. $mut. _____ ]-me-n°o° [•]-pi ta-pa-no ne-je-ta[ a-ka-i-jo[ a-ri-we-w°e°[ $inf. $mut. fr._separatum (B) $sup. $mut. _ ][ _ ][  ]$vac.[ ][  ]$vac.[ _][ $inf. $mut.
3902	KN F(1) 157	KN F(1) 157, e-ko-so , / to-so _ GRA 400[ ___________ ]O°L°I°V° 82 _ T 4 CYP+$KU 5 T 3 CYP[+•?] 1[ ________________ ]T° 7 __ $vacat _________________ [ _______________] $inf. $mut. __ $vacat _________________ [ → a°-ko-ra-ja _ / _ k°u°[ _________ ] $vacat? $vacat ____________ [ _________ ] $sine $regulis __$inf. $mut.
3903	KN F(1) 193	KN F(1) 193, te-ra-po-ti _ HORD 9 T 8 V 3
3905	KN F 726	KN F 726, ]wi-jo-jo ___ e-ra[ ]w°o° _ OLE+$A _ V 1 [
3906	KN F 741	KN F 741, ___$sup. $mut. _________ ]-to[ __ ] 'da-*22-to' _ HORD 2 ]-r°o° 'da-*22-to' _ HORD 2 ]-ri 'da-*22-to' _ HORD 2 ____ ] $vacat ___$inf. $mut. fr._separatum (B) __ $sup. $mut. ______]d°a°-*22-to _ HORD [ ______da-]*22-to _ H°O°R°D°[ __ $inf. $mut.
3907	KN F(2) 841	KN F(2) 841, __ ]-ti-ja , sa-pi-ti-n°e°-we-jo _____ [ ]°a-di-*22-sa ____ GRA+$PE T 5° ___ $NI 8[ ]°n°o°-di-mi-zo-jo[ _____ ] ,° GRA+$PE 2 _ $NI 34[ pa-i-to , mi-sa-ra-j°o° , sa-pi-ti-ne-we-jo[ su-za , _ $NI 75 __________ ka-po , e-[ _____ ]wa , _ OLIV 46 _______ e-ra-wa[ ___________ ] _ $vacat ______________ [ ___________ ] _ $vacat ______________ [
3908	KN F(2) 844	KN F(2) 844, ]ja __ GRA 20 _ T 5 __ [ ]  OLIV+$A 10 _ T 2 ____ [ ]1 _ O°L°I°V° 10 _ T 2 __ [
3909	KN F(2) 845	KN F(2) 845, ] ______ a-ma ]r°o° , / da-mo _ GRA [ ]8 _ OLIV+$A 12
391	KN Sc 7471	KN Sc 7471, ]BIG 1 _ $ZE ↓ ']-j°a°' _ k°a°-wo
3910	KN F(2) 851	KN F(2) 851, ] __ e-pi-ke-re ___ [ ]i° / __ a-ma __ GRA [ ] _______ OLIV+$A 46[ → ][[6°40]][ ][[1°17]][
3911	KN F(2) 852	KN F(2) 852, da-wo / a-ma , e-pi-ke-re _ GRA 103°00[ _ OLIV+$A 70 __ OLIV+$TI 20 __ CYP+$O 12°[
3912	KN F(2) 853	KN F(2) 853, ] __ GRA 500[ ] __ OLIV+$TI 3 T [
3913	KN F(2) 854	KN F(2) 854, $sup. $mut. _____________________ ]$vest.[ ___ ]n°a°-r°o°__ GRA 5 ]-do-we-i , ma-so-qe _ GRA 8 ] __ $vacat __ ] ___ GRA 402 _ OLIV+$A 52 $reliqua $pars $sine $regulis
3914	KN F(2) 866	KN F(2) 866, ]n°i°-jo / di-ka-ta-de _ $NI 10 _ ma-s°a°[
3915	KN F(2) 5001	KN F(2) 5001, _ $sup. $mut. ]80 _ OLIV+$A 3°0[ ] _ $vac. _ [ ] _ $vac. ________________________________ [ ]GRA _ 3 _ OLIV+$A 2 _ $NI 1 _ T 3 _ V°[ ]3[ ____ ] _ $vacat ___________________________ [ ____ ] _ $vacat ___________________________ [
3916	KN F(2) 5043	KN F(2) 5043, _ $sup. $mut. _ ]T 4 _ OLIV 4 [ _ ]2°[ ]T 9 _ OLIV 29 _ T° 1 _ C°Y°P°+$KU 2° _ T 2
3917	KN F(1) 5079	KN F(1) 5079, ka-ma[ di-pa-te[ _ ka-[ i-je-[ [_]ka-ma[ sa-i-[ i-je-[ → ]30 ]i° __ C°Y°P°+$O° 6 ]da-j°o° ]r°o° ,°  C°Y°P+$O° 5 ]m°o° _ 1° ] ,° _ C°Y°P°+$O° 5 ]$vest. 1° ] _ 4
3918	KN F(2) 7050	KN F(2) 7050, ]104 _ OLIV 120 _ C°Y°P°+$O[ ]GRA 4°5°3° _______ [ $inf. $mut.
3919	KN F 7337	KN F 7337, ]24 _ S[
392	KN Sc(1) 7473	KN Sc(1) 7473, ]BIG 1 _ EQU[ _ $inf. $mut.
3920	KN F(2) 7343	KN F(2) 7343, _ ]44°[ ]80 _ $NI[
3921	KN F(2) 7345	KN F(2) 7345, ]111 T 3 __ OLIV+$A 53 _ OLIV+$TI 6 _ T 7[ ] _ $vac.
3922	KN F(2) 7346	KN F(2) 7346, ] $NI 612°[
3923	KN F(2) 7357	KN F(2) 7357, ]4° _ OLIV 30[
3924	KN F(1) 7359	KN F(1) 7359, ]T 1 _ V 4
3925	KN F(1) 7360	KN F(1) 7360, ]1 _ T 6
3926	KN F(1) 7362	KN F(1) 7362, T 2 V 1 [° ↓ ke-ki [°
3927	KN F 7542	KN F 7542, _ ]31  $KO 25 ]6 S° 1 OLE 9
3929	KN F 8000	KN F 8000, $sup. $mut. ]O°L°I°V°+$A° 8° T° 5°[
393	KN Sc(2) 7474	KN Sc(2) 7474, _ $sup. $mut. ]BIG[
3930	KN F(1) 8139	KN F(1) 8139, ja-na-ti[ ↓ V 1[
3932	KN F(1) 9110	KN F(1) 9110, ]2°0° _ OLE 2°[
3933	KN F 9179	KN F 9179, _ $sup. $mut. ]2 V 4°[
3934	KN Fh 339	KN Fh 339, o-pa-wo-ne-ja / to-qa _ OLE 24
3935	KN Fh 340	KN Fh 340, ka-ro / a-pu-do-si _ '$te' OLE 23 _ S 2
3936	KN Fh 341	KN Fh 341, pe-da-i-ra / du-ni-ja _ OLE 4 _ S 2 _ V 1
3937	KN Fh 342	KN Fh 342, a-ne-ra-to _ OLE 2 _ do-re-we _ OLE 2
3938	KN Fh 343	KN Fh 343, du-pu₂-so / zo-a _ OLE 15 _ e-pi-ko-wa _ O°L°E° 1° _ S 1 _ V 3
3939	KN Fh 344	KN Fh 344, ka-pa-ri-jo-ne _ OLE 1
394	KN Sc 7475	KN Sc 7475, ]w°a° _ TUN 1[
3940	KN Fh 345	KN Fh 345, du-ru-po _ OLE _ V 1
3941	KN Fh 346	KN Fh 346, a₃-ki-pa-ta _ OLE 2[
3942	KN Fh 347	KN Fh 347, ma-ro-ne / ku-pi-ri-jo _ OLE 6 _ S 2 _ $MU 5 we-we-r°o° , / o-no _ OLE 1 _ a-ri-to-[•-]j°o° _ OLE _ V 2
3943	KN Fh 348	KN Fh 348, o-no , i-su-ku-wo-do-to , _ OLE 1 _ S 1 qe-te-o , [[°te-o]]° _ OLE 1
3944	KN Fh 349	KN Fh 349, ru-ki-to / a-pu-do-si _ OLE 53 _ V 3
3945	KN Fh 350	KN Fh 350, po-ro-ko-wa _ OLE 2
3946	KN Fh 351	KN Fh 351, *47-so-de _ OLE _ V 3
3947	KN Fh 352	KN Fh 352, de-u-jo-i _ OLE _ S 1
3948	KN Fh 353	KN Fh 353, ra-ma-na-de / de-ma-si _ 'OLE' _ S 1
3949	KN Fh 355	KN Fh 355, qa-ti-ja / zo-a _ OLE 30
395	KN Sc 7476	KN Sc 7476, _ $sup. $mut. ______] __ BIG[ ↓ a-mi-]n°i°-si-jo[ _ $inf. $mut.
3950	KN Fh 356	KN Fh 356, o-mi-ri-jo-i _ OLE 1[ ]
3951	KN Fh 357	KN Fh 357, *47-so-de _ OLE 2 _ S 1 e-ra-de ___ OLE 2 _ V 1
3952	KN Fh 358	KN Fh 358, ] , to-ro-qa _ OLE 10
3953	KN Fh 359	KN Fh 359, ________________ zo-a[ ku-do-ni-ja / e-te-j°a°[
3954	KN Fh 360	KN Fh 360, ___________ ki-ra-*56-so , u[ ma-si-dwo / me-[
3955	KN Fh 361	KN Fh 361, ________________ OLE 21 _ S 2 _ [ ____ ] $vac. ku-pi-ri-jo / o-no zo-a _ OLE 3° _ V° 3°
3956	KN Fh 362	KN Fh 362, [[ne-wo ____ O°L°E° 8°3 __ ]] tu-[ __________ ] 7 _ V° 2
3957	KN Fh 364	KN Fh 364, ]-ke , a-ku-tu-ru-wo[ _ ]u-te-si _____ OLE[
3958	KN Fh 365	KN Fh 365, da-]*83-ja-de __ OLE _ V 1 ___]d°a°-so-de ___ OLE _ V 1
3959	KN Fh 366	KN Fh 366, to-so / a-pu-do[-si
396	KN Sc 7478	KN Sc 7478, ]EQU $ZE 1[
3961	KN Fh 368	KN Fh 368, o-pi , du-ru-po _ OLE _ S 1 [°
3962	KN Fh 369	KN Fh 369, zo-a / a-ra-si-jo _ O°L°E°[
3963	KN Fh 370	KN Fh 370, ] ________ ko-no-so[ _ ]  ]mu-to / de-ka-sa-to  [ _ ]OLE 7°0
3964	KN Fh 371	KN Fh 371, ]o-se-ko-do / ku-pi-ri-jo _ OLE 13 _ S 1 _ $MU 10
3965	KN Fh 372	KN Fh 372, ku-pi-ri-jo / o-no _ OLE 150
3966	KN Fh 373	KN Fh 373, tu-ni-ja-d°e° , / te-[
3967	KN Fh ‹374›	KN Fh ‹374›, a-pu-d°o°[
3968	KN Fh 375	KN Fh 375, ]ne-wo _ OLE 10[
3969	KN Fh ‹376›	KN Fh ‹376›, ?to-]ro-qa _ OLE 1[
397	KN Sc(4) 7479	KN Sc(4) 7479, ]EQU‹+$QE› $ZE 1 _ [°
3970	KN Fh 377	KN Fh 377, ]s°i° _ OLE 152 _ V 2
3971	KN Fh ‹378›	KN Fh ‹378›, ]ma-qa-to _ OLE[
3972	KN Fh ‹379›	KN Fh ‹379›, a-]pu-do-si _ OLE 17 _ S 2[
3973	KN Fh 380	KN Fh 380, ]jo-te / zo-a _ OLE 33 _ S 1 _ e-pi-ko-w°a°[
3974	KN Fh ‹381›	KN Fh ‹381›, ]po-ro-ko-wa , a[
3975	KN Fh ‹382›	KN Fh ‹382›, ko-ro-ja-ne _ OLE [
3976	KN Fh ‹383›	KN Fh ‹383›, ku-do[
3977	KN Fh ‹384›	KN Fh ‹384›, ]re-pi-ru-nu-we[
3978	KN Fh ‹385›	KN Fh ‹385›, do-ni-ja[
3979	KN Fh 386	KN Fh 386, ka-ke-we _ OLE+$O _ S 1 _ V 1
398	KN Sc 7480	KN Sc 7480, ]j°o° ,° to-wo _ TUN[
3980	KN Fh ‹387›	KN Fh ‹387›, ]te-o[
3981	KN Fh ‹388›	KN Fh ‹388›, tu-ri[
3982	KN Fh ‹389›	KN Fh ‹389›, ]qa-nu-we[
3983	KN Fh ‹390›	KN Fh ‹390›, e-ri-nu[
3984	KN Fh ‹391›	KN Fh ‹391›, ]ro-to-qa _ OLE 20[
3985	KN Fh ‹392›	KN Fh ‹392›, u-ru-pi-ja[
3986	KN Fh 393	KN Fh 393, *47-so-de[
3987	KN Fh 462	KN Fh 462, __ ]-si-ja _ V 1 _ a-ri-ja-wo-ne _ [ ] $vac. ]si-ja / e-to-wo-ko _ V 3 _ *47-so-de _ S 1 ↓ ]de _ V 3 _ ] $vacat
3988	KN Fh 1056	KN Fh 1056, ra-pte-re _ OLE _ V 3
3989	KN Fh 1057	KN Fh 1057, *56-i-ti _ OLE _ S 1
399	KN Sc 7481	KN Sc 7481, ]u _ TUN 2
3990	KN Fh 1059	KN Fh 1059, wi-na-jo / e-ra-jo _ OLE _ V 1
3991	KN Fh 2013	KN Fh 2013, ]j°a°-[•]-jo / pe-da⸤ ⸥i-je-[
3992	KN Fh 2014	KN Fh 2014, ]de _ OLE [[S ___ ]] OLE  S 2 ↓ ]ra-i / ko-[ ___ ] _ OLE  S 1
3993	KN Fh 5246	KN Fh 5246, ku-pi-ri-jo / ma-ro-ne _ OLE 100 __ [
3994	KN Fh 5428	KN Fh 5428, wi-ri-ne-we _ OLE 12 _ S 1
3995	KN Fh 5429	KN Fh 5429, wa-po _ OLE [
3996	KN Fh 5430	KN Fh 5430, *47-so-d°e°[
3997	KN Fh 5431	KN Fh 5431, o-na , de-m°i°-n°i°-jo _ OLE 2 _ S 2
3998	KN Fh 5432	KN Fh 5432, ]-pte-si / [•]-u-pi-ri-[•]-i° _ O°L°E° _ S 1 ↓ ]de-ma-si _ OLE 2
3999	KN Fh 5434	KN Fh 5434, to-]s°o° / a-pu-do-si _ OLE[
4	KN Nc 4475	KN Nc 4475, me-r°i°[
40	KN Nc 8286	KN Nc 8286, ]no-ro _ [ _ $inf. $mut.
400	KN Sc(2) 7483	KN Sc(2) 7483, ]EQU '$Z°E°' 1°
4000	KN Fh 5435	KN Fh 5435, wi-ri-ne-we _ [
4001	KN Fh 5436	KN Fh 5436, ]-de , / zo-a _ OLE 23 _ S 1
4002	KN Fh 5437	KN Fh 5437, ] S 2
4003	KN Fh 5442	KN Fh 5442, a-]mi-ni-s°i°[ $inf. $mut.
4004	KN Fh 5443	KN Fh 5443, ro-ru[ ↓ u°-ta-no , [
4005	KN Fh 5444	KN Fh 5444, ]$vest. / a-pu-do[
