text	value	surface	kind	subject	context
ixtl_C1	50000	cincuenta mil	words	person	e dio treinta y tres espanoles de a caballo, ciento ochenta peones, y dos tiros ^ como a los demas referidos, y otros cincuenta mil hombres de tziuhcohuac y las demas provincias de la parte del norte, y por general de ellos a tetlahuehiiexquuitzin^ h
ixtl_C1	50000	cincuenta mil	words	other	y la destruyesen, y pusiesen su real en donde mas a gusto les estuviese. asimismo se repartieron entre ellos todos los cincuenta mil labradores para aderezar puentes y desbaratar otras cosas necesarias para el orden de los demas. y cortes tomo para 
ixtl_C1	16000	diez y seis mil	words	person	de los demas. y cortes tomo para si los bergantines y fue por general de la flota, y en su compania lomilxuchiu con diez y seis mil canoas, en donde iban cincuenta mil texcucanos sus vasallos y los ocho mil capitanes muy valerosos para destruir los la
ixtl_C1	50000	cincuenta mil	words	person	 los bergantines y fue por general de la flota, y en su compania lomilxuchiu con diez y seis mil canoas, en donde iban cincuenta mil texcucanos sus vasallos y los ocho mil capitanes muy valerosos para destruir los laguneros y los del penol. * en mexi
ixtl_C1	8000	ocho mil	words	person	ta, y en su compania lomilxuchiu con diez y seis mil canoas, en donde iban cincuenta mil texcucanos sus vasallos y los ocho mil capitanes muy valerosos para destruir los laguneros y los del penol. * en mexico no se dormia, que lo mismo hacian los
ixtl_C1	300000	trescientos mil	words	person	cj cohuancucochizin y tetlepanquezaiziny apercibiendo de todo lo necesario y fortaleciendo la ciudad, y juntaron casi trescientos mil hombres en su favor, y enviaron a reprender mucho a ixtlilxuchiu de estas y otras cosas, porque favorecia a los hijos 
ixtl_C1	16000	diez y seis mil	words	other	y templos para que los enemigos no tuvieran en donde tomar a meterse. cortes e ixtlilxuchul, con los bergantines y las diez y seis mil canoas en donde iba su ejercito, fueron sobre mexico, y en la primera parte donde tuvieron guerra fue sobre el penol gr
ixtl_C1	500	quinientas	words	other	os bergantines y canoas, les salieron al encuentro, que aun no habian salido del penol hasta entonces, y adelantaronse quinientas canoas mexicanas, las mejores que habia para pelear, y reconocer, a los enemigos, los cuales como estuviesen cerca de 
ixtl_C1	5000	y cinco mil	words	other	bradores que para este efecto traia ixtlilxuchiu, un pedazo de la calzada para que por alli pasasen cuatro bergantines y cinco mil canoas, para ganar la laguna dulce; y pasados a esta banda en pocas horas acabaron cuantas canoas hallaron ^n ella, ma
ixtl_C1	15000	y quince mil	words	other	envio la mitad de los espanoles, y algunos caballos que le quedaron de la otra vez, le mandaron que con los que tenia y quince mil amigos, guardase la calzada de ckuhuacan, porque por alli no les don fernando de alva ixtulxochitl. 359 entrase alg
ixtl_C1	8000	ocho mil	words	person	dar las espaldas de los nuestros, salieron muy de madrugada cortes con mas de doscientos espanoles y ixtlilxuchitl con ocho mil hombres de guerra, que ya los enemigos los estaban aguardando muy bien armados y con mucha defensa, porque tenian queb
ixtl_C1	20000	veinte mil	words	person	lzada un pedazo de ella, y ahondada de tal manera que ninguno pudiese pasar por la misma. ixuuxuchiu que traia consigo veinte mil hombres para aderezar los caminos y malos pasos, les mando que la hinchieran de piedras y cespedes, y en un momento ad
ixtl_C1	50000	cincuenta mil	words	person	n muy bien este dia y ganaron algunas puentes y albarradas de los enemigos. el dia siguiente llegaronle a ixuilxucuil cincuenta mil hombres de socorro, todos aculhuas sus vasallos que se los enviaba su hermano ahuexpictzoctzin^ el cual tomo para si tre
ixtl_C1	10000	diez mil	words	other	 todos aculhuas sus vasallos que se los enviaba su hermano ahuexpictzoctzin^ el cual tomo para si treinta rail y envio diez mil a alvarado con los demas que en su favor estaban, cuyo caudillo era quauhuiztadzin y otros diez mil a gonzalo de sando
ixtl_C1	10000	diez mil	words	other	inta rail y envio diez mil a alvarado con los demas que en su favor estaban, cuyo caudillo era quauhuiztadzin y otros diez mil a gonzalo de sandoval, que todos estaban con harta necesidad; y asimismo mando a todos los que estaban impedidos o her
ixtl_C1	5000	cinco mil	words	other	s los que estaban impedidos o heridos de las guerras que se volvieran a texcuco para curarse, y fueron por todos hasta cinco mil de ellos. algunos historiadores, especialmente espanoles, escriben que con este ejercito de cincuenta mil hombres vino 
ixtl_C1	50000	cincuenta mil	words	person	 por todos hasta cinco mil de ellos. algunos historiadores, especialmente espanoles, escriben que con este ejercito de cincuenta mil hombres vino ixuilxuchitl por mandado de su hermano tecocotzin, lo cual es muy al reves; porque segun d. alonso axaydc
ixtl_C1	50000	cincuenta mil	words	person	narse los unos con los otros, que fuera grande estorbo. 364 obras historicas de dos dias despues que llegaron los cincuenta mil hombres de texcuco, vinieron los de xochimilco y otras tierras de nacion otomi a darse a cortes, ofreciendo gente de s
ixtl_C1	20000	veinte mil	words	other	 nuestros, aunque con harto trabajo, se la ganaron, y los siguieron de puente en puente hasta llegar a la plaza, y los veinte mil gastadores que traia ixuilxuchitlpavsl este efecto, les mando cegaran estas puentes y aderezaran los malos don fernan
ixtl_C1	20000	y veinte mil	words	other	e pudiesen ir por tres calles que iban hacia la plaza. la una entro el tesorero con setenta espanoles y ocho caballos, y veinte mil de los de ixuilxuchitl con muchos gastadores para cegar las acequias y puentes, y derribar casas; y por la otra fue jo
ixtl_C1	12000	doce mil	words	other	uias y puentes, y derribar casas; y por la otra fue jorge de alvarado y andres de tapia con ochenta espanoles y mas de doce mil amigos que les dio ixuilxuchul^ dejando a la boca de esta calle dos tiros y ocho de a caballo con algunos amigos; y por
ixtl_C1	8000	y ocho mil	words	person	 calle dos tiros y ocho de a caballo con algunos amigos; y por la otra fueron cortes y ixuilxuchul con cien espanoles y ocho mil amigos; y puestos todos a punto embistieron con los enemigos todos a un tiempo, e hicieron grandes cosas. laililxuchm a 
ixtl_C1	500	quinientos	words	other	con ellos, pudiesen poner en cobro sus personas, pues eran pocos, y morir uno de ellos hacia falta, mas que si fueran quinientos de los suyos; el cual al tiempo que saco a cortes del agua, le dieron una pedrada sobre la oreja izquierda, que le des
ixtl_C1	1000	mil	words	other	 que iba muy arropado por amor de las heridas, entendio que no le haria ningun mal, le comenzo a deshonrar y a ponerle mil nombres. ixuuxuchiu callo cuanto pudo y mando a los suyos que lo dejasen para ver lo que hacia, hasta que no le pudo s
ixtl_C1	2000	dos mil	words	person	harto trabajo, porque los enemigos habian cargado sobre el; y como pudieron, llegaron a su real con perdida de mas de dos mil amigos y los cuarenta espanoles que fueron presos, y luego este dia los sacrificaron en el templo mayor de tlatelulco, 
ixtl_C1	40000	cuarenta mil	words	person	chul envio a rogar a los pueblos cincunvecinos que les ayudasen, y asi con los de cuauhnahiiac juntos, que serian hasta cuarenta mil hombres, fueron con andres de tapia sobre malincdco; y antes de llegar encontro con el ejercito de los enemigos: pelear
ixtl_C1	60000	sesenta mil	words	person	llos, cien peones y muchos amigos que ixuuxuchul mando fuesen en su favor, que con los que habia en toluca llegaron a sesenta mil hombres. estuvo tres dias sandoval por el camino, al cabo de los cuales los alcanzo a la otra banda del rio chicuhiiauh
ixtl_C1	2000	dos mil	words	person	ato hasta que les hicieron huir y retirarse a su ciudad que estaba mas de dos leguas, y en la retirada mataron mas de dos mil. llegados a malinalcoy la cercaron, y los vecinos se defendieron en el interin que sus mujeres se iban a un cerro alto
ixtl_C1	100000	cien mil	words	other	sus coas para este efecto con toda brevedad; y asi cuatro dias despues que sandoval estaba en mexico, llegaron mas de cien mil de ellos, y teniendolos a todos juntos, y despues de haber apercibido a los mexicanos que se diesen de paz, los cuales 
ixtl_C1	600	seiscientos	words	person	a parte de lomilcuchiu. despues de todo lo referido, acordo cortes de hacer una emboscada, en la cual mataron mas de seiscientos mexicanos y prendieron mas de dos mil, con que de todo punto los mexicanos cobraron grandisimo temor a los nuestros; y 
ixtl_C1	2000	dos mil,	words	person	lo referido, acordo cortes de hacer una emboscada, en la cual mataron mas de seiscientos mexicanos y prendieron mas de dos mil, con que de todo punto los mexicanos cobraron grandisimo temor a los nuestros; y les ganaron otras muchas casas y un temp
ixtl_C1	40000	cuarenta mil	words	person	ue avisasen a la hora que ellos salian; y cortes tomo hasta cien espanoles y quince de a caballo, y jbtiihuchiu hasta cuarenta mil hombres; y avisados de las espias una madrugada, dieron sobre los desventurados mexicanos; y como estaban desarmados, ma
ixtl_C1	1000	mil	words	person	avisados de las espias una madrugada, dieron sobre los desventurados mexicanos; y como estaban desarmados, mataron casi mil de ellos/ y otros muchos prendieron; y lo mismo hicieron los bergantines y canoas. los guardas de la ciudad, aunque hic
ixtl_C1	1000	mil	words	other	tes y ixuilxilchiu^ enviaron a decir a alvarado y tetlahuehuezquuzin^ que combatiesen un barrio muy fuerte de mas . de mil casas que estaba por ganar, y que ellos les ayudarian; y asi dieron sobre este barrio, y los vecinos pelearon muy bien 
ixtl_C1	13000	trece mil	words	person	disimo rato; y no pudiendo sufinr la furia de los nuestros, huyeron y desampararon sus casas, y mataron mas de doce o trece mil hombres. este dia casi no pelearon los espanoles si no fue al principio; mas luego se retiraron a un cabo, y estuvieron
ixtl_C1	50000	cincuenta mil	words	person	n poca resistencia entraron hasta lo mas fuerte que tenian los mexicanos para su defensa, que fueron muertos y presos cincuenta mil hombres. hicieronse este dia unas de las mayores crueldades sobre los desventurados mexicanos que se han hecho en esta 
ixtl_C1	60000	sesenta mil	words	person	lta, y les dijo a voces que se rindieran, pues ya estaba en poder de los enemigos. la gente de guerra, que seria hasta sesenta mil de ellos, los que habian quedado de los trescientos mil que eran de la parte de mexico, viendo a su rey dejaron las arm
ixtl_C1	300000	trescientos mil	words	other	taba en poder de los enemigos. la gente de guerra, que seria hasta sesenta mil de ellos, los que habian quedado de los trescientos mil que eran de la parte de mexico, viendo a su rey dejaron las armas, y la gente mas ilustre llego a consolar a su rey.^ 
ixtl_C1	300000	trescientos mil	words	person	o sea un fondeadero por donde tambien se embarco el rey nezahualcoyou y el rey ixcoau de mexico, cuando a la cabeza de trescientos mil texcocanos y mexicanos, marcharon a destruir el imperio de los tecpanecas, y con el al tirano maxtla. todavia existen mu
ixtl_C1	30000	treinta mil	words	person	nte la de z>. alonso axayaca^ ochenta dias cabalmente. murieron de la parte de lomilcuchiu y reino de texcuco, mas de treinta mil hombres, demas de doscientos mil que fueron de la parte de los espanoles, como ya se ha visto: de los mexicanos murier
ixtl_C1	200000	doscientos mil	words	person	ochenta dias cabalmente. murieron de la parte de lomilcuchiu y reino de texcuco, mas de treinta mil hombres, demas de doscientos mil que fueron de la parte de los espanoles, como ya se ha visto: de los mexicanos murieron mas de doscientos cuarenta mil
ixtl_C1	240000	doscientos cuarenta mil, y	words	person	emas de doscientos mil que fueron de la parte de los espanoles, como ya se ha visto: de los mexicanos murieron mas de doscientos cuarenta mil, y entre ellos casi toda la nobleza mexicana, pues que apenas quedaron algunos senores y caballeros, y los mas ninos y de
ixtl_C1	2000	dos mil	words	other	 unas casas y palacios muy grandes con los mexicanos que trajo de mexico y el prendio personalmente, que eran obra de dos mil de ellos, en el sitio que llaman teepupde,^ que su padre le dio siendo nino, en donde se crio; y mando a todos sus vasa
ixtl_C1	400	cuatrocientas	words	other	d, los cuales juntaron todas las joyas y piezas de oro que cada uno tenia, y junto todo el oro y plata que se saco de cuatrocientas casas de senores que habia dentro de la ciudad, se lo enviaron a ixuibmchul^ el cual se lo dio a cortes, y rescato a su
ixtl_C1	1000	mil	words	person	exicanos y los de su parte el pesame de sus trabajos y persecucion. vino a esta embajada el hermano del rey con mas de mil hombres en su compania. todos se holgaron de esta embajada y paces con michuacan^ como que fue de mucha consideracion, y
ixtl_C1	5000	cinco mil	words	person	 belicosa. envio cortes a cristobal de olid con cien espanoles de a pie y cuarenta de a caballo, y ixuilxuchiu mas de cinco mil hombres para su servicio y ayuda. llegados a inchtiacan^ en la ciudad de chiuzizilan^ que era la corte y cabecera de es
ixtl_C1	30000	treinta mil	words	person	 huatoxco^ y otras partes con doscientos espanoles a pie y treinta y cinco de a caballo; ixuilxuchiu envio con ellos treinta mil hombres de guerra, y por capitanes a ciertos hermanos suyos, y algunos senores y soldados viejos, deudos y vasallos; y 
ixtl_C1	2000	y dos mil	words	person	vor del senor de tecfocmtepec y los demas que eran de nuestra parte con doscientos espanoles y cuarenta de a caballo, y dos mil hombres de guerra que envio ixuilxuchul con ellos. fueron en el ano de 1522, y tardaron un mes en el camino por huaxac
ixtl_C1	25000	veinte y cinco mil	words	person	a un hijo suyo, los cuales viendo que estaban casi presos, y que les entendieron la traicion, se rescataron en mas de veinte y cinco mil castellanos de oro poblaron esta ciudad y provincia, y enviaron a requerirle con don fernando de alva ixtulxoghitl, 
ixtl_C1	16000	diez y seis mil	words	person	vio luego a gonzalo de sandoval con sesenta peones y veinte y cinco de a caballo, e ixtluxuchiu mando fuesen con ellos diez y seis mil hombres de guerra, y que vengase y castigase a los de coliman, y tambien a los de impimzincoy que hacian guerras a sus
